,Unnamed: 0,id,text,Pasien,Usia pasien,Penyakit,Gejala,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Waktu
438,438,10-1-229,Aku ragu itu salahnya dokter memperlakukan dia dengan pasti.,0,0,0,0,1,0,0,0,0,0,0,0,0
439,439,8-1-0,Seorang pria awam dipanggil dalam diagnosis adhd Dokter didiagnosis dengan obat psikoterapi.,0,0,0,0,1,0,0,0,0,1,1,0,0
440,440,8-1-196,makanan yang disebutkan di atas sudah disusunkan karena susu susu yang dicampurkan dengan kalori ya,0,0,0,0,1,1,0,0,0,0,1,0,0
441,441,5-1-0,perhatian yang besar untuk itu hiperaktivitas tidak bisa diatur salah pengembangan operasi perangkat operasi yang salah perangkat anak-anak mengembangkan problems keras focusablefocusasactivisty bergerak cepat,0,0,1,1,0,0,0,0,0,0,0,0,0
442,442,5-1-209,Adhd penyebab penelitian memperlihatkan faktor - faktor yang meningkatkan risiko terkena addd mencakup faktor - faktor genetis lingkungan yang berkaitan dengan pola aliran listrik.,0,0,1,0,0,0,0,0,1,0,0,0,0
443,443,5-1-479,Pertimbangkan fluktuasi hiperaktif yang disebabkan oleh gula gula gula sugar flare terbukti.,0,0,0,0,0,0,0,0,1,0,1,0,0
444,444,4-1-0,"Halo, selamat siang.",0,0,0,0,0,0,0,1,0,0,0,0,0
445,445,3-1-0,"Halo, selamat siang.",0,0,0,0,0,0,0,1,0,0,0,0,0
446,446,2-1-0,Addid menjalankan terapi. obat stimulan diresepkan. adhds Physier tidak mengkonsumsi makanan yang mengandung bahan pengawet gula gluten.,0,0,1,0,1,1,1,1,0,0,1,0,0
447,447,2-1-427,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
448,448,141-3-0,Hallo-dook suasana hati yang aneh kadang-kadang sedih menangis bahagia menyebabkan menangis bahagia,0,0,0,0,0,0,0,1,0,0,0,0,0
449,449,141-3-227,Perubahan suasana hati yang menyedihkan.,0,0,0,1,0,0,0,0,0,0,0,0,0
450,450,132-3-0,faktor keturunan genetik,0,0,0,0,0,0,0,0,1,0,0,0,0
451,451,820-3-0,Dari Theresia,0,0,0,0,0,0,0,0,0,0,0,0,0
452,452,819-3-0,Menunggu konsultasi dokter untuk mencoba memperbaiki komunikasi suami.,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,818-3-0,Druphono,0,0,0,0,0,0,0,0,0,0,0,0,0
454,454,817-3-0,Kendalikan.,0,0,0,0,0,0,0,0,0,0,0,0,0
455,455,601-3-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
456,456,600-3-0,membaca keluhan seorang mahasiswa karena gangguan dilexianya karena gangguan adhd belajar kelainan komunikasi autisme memastikan orang tuanya apos; gangguan mahasiswa alami menyarankan dokternya untuk belajar,0,0,1,0,1,0,1,0,1,0,0,0,0
457,457,599-3-0,Gangguan anak-anak pada dasarnya adalah keahlian intelijen tingkat tinggi gangguan disleksia yang berlebihan dalam mendukung terapi membantu mereka belajar.,1,0,1,0,1,1,0,0,0,0,0,0,0
458,458,598-3-0,menghindari kegiatan membaca yang saling berhubungan,0,0,0,1,0,0,0,0,0,0,0,0,0
459,459,597-3-0,Aku mengalami kesulitan mengeja.,0,0,0,1,0,0,0,0,0,0,0,0,0
460,460,596-3-0,limitation repeats akrab kalimat,0,0,0,1,0,0,0,0,0,0,0,0,0
461,461,595-3-0,Sulit untuk mengatakan apa yang diucapkan.,0,0,0,1,0,0,0,0,0,0,0,0,0
462,462,594-3-0,kesulitan kalimat,0,0,0,1,0,0,0,0,0,0,0,0,0
463,463,593-3-0,Sulit untuk mengumpulkan.,0,0,0,1,0,0,0,0,0,0,0,0,0
464,464,592-3-0,Sulit untuk memahami apa yang dia dengar.,0,0,0,1,0,0,0,0,0,0,0,0,0
465,465,591-3-0,Keterampilan membaca ada di tangan seorang anak seusianya.,0,0,0,1,0,0,0,0,0,0,0,0,0
466,466,590-3-0,Gejala anak sekolah,1,0,0,0,0,0,0,0,0,0,0,0,0
467,467,589-3-0,"Disleksia itu salah, gangguan belajar, gangguan membaca.",0,0,1,1,0,0,0,0,1,0,0,0,0
468,468,588-3-0,"Selamat pagi, Najmi./ Terima kasih./ Ya, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
469,469,587-3-0,"Terima kasih, Dok.",0,0,0,0,0,0,0,0,0,0,0,1,0
470,470,586-3-0,"Selamat pagi, Dok, masalah, fokus anak-anak.",1,0,1,1,0,0,1,1,0,0,0,0,0
471,471,586-3-119,memiliki siswa usia orang tua informasi siswa guru informasi salah informasi berarti anak mengalami hambatan belajar yang dipilih,1,1,1,0,0,0,0,0,0,0,0,0,0
472,472,586-3-314,Perhatikan jarak perhatian rendah-fokus anak mudah teralihkan,1,0,0,1,0,0,0,0,0,0,0,0,0
473,473,586-3-407,misalnya baca iqro masalah fokus baca font iqro arah,0,0,0,1,0,0,0,0,0,0,0,0,0
474,474,586-3-582,"Temannya dekat, lanjutkan membaca, qro ingin berbicara dengan temannya.",0,0,0,0,0,0,0,0,0,0,0,0,0
475,475,586-3-701,Kegiatan kelas senang berjalan di area kelas sementara teman-teman mereka duduk mendengarkan guru melakukan hal mereka,0,0,0,1,0,0,0,0,0,0,0,0,0
476,476,585-3-0,menangani usia disleksia,1,1,1,0,0,0,0,0,0,0,0,0,0
477,477,584-3-0,Mari kita berharap informasi itu berguna.,0,0,0,0,0,0,0,0,0,0,0,1,0
478,478,584-3-36,Salam.,0,0,0,0,0,0,0,0,0,0,0,1,0
479,479,583-3-0,"Anak itu tidak tertarik pada saturasi topik tersebut, jadi ia merasa hal itu menarik.",1,0,0,0,0,0,0,0,0,0,0,0,0
480,480,583-3-116,memiliki keraguannya untuk berkonsultasi dengan psikolog anak,0,0,0,0,1,0,0,0,0,1,0,0,0
481,481,583-3-228,Diagnosa metode dokter yang lurus membantu mengendalikan perhatian anak,0,0,0,0,0,1,0,0,0,0,0,0,0
482,482,582-3-0,Runut sistematis,0,0,0,1,0,0,0,0,0,0,0,0,0
483,483,581-3-0,"Hentikan percakapannya, bicaralah, Tertawalah.",0,0,0,1,0,0,0,0,0,0,0,0,0
484,484,580-3-0,bergerak anggota badan berulang-ulang,0,0,0,1,0,0,0,0,0,0,0,0,0
485,485,579-3-0,Moving running jump jump climb,0,0,0,1,0,0,0,0,0,0,0,0,0
486,486,578-3-0,perilaku impulsif hiperaktif,0,0,0,1,0,0,0,0,0,0,0,0,0
487,487,577-3-0,menyukai kegiatan membutuhkan perhatian istilah.,0,0,0,1,0,0,0,0,0,0,0,0,0
488,488,576-3-0,ikuti instruksi,0,0,0,1,0,0,0,0,0,0,0,0,0
489,489,575-3-0,barang yang hilang sembarangan,0,0,0,1,0,0,0,0,0,0,0,0,0
490,490,574-3-0,mendengarkan orang bicara,0,0,0,1,0,0,0,0,0,0,0,0,0
491,491,573-3-0,Sulit untuk berkonsentrasi.,0,0,0,1,0,0,0,0,0,0,0,0,0
492,492,572-3-0,gejala sulit untuk fokus pada,0,0,0,1,0,0,0,0,0,0,0,0,0
493,493,571-3-0,Kondisi psikologis Adhd ditandai perilaku hiperaktif impulsif sulit untuk fokus pada.,0,0,1,1,0,0,0,0,0,0,0,0,0
494,494,571-3-134,Gejala balita,0,0,0,0,0,0,0,0,0,0,0,0,0
495,495,571-3-175,gejalanya perlahan-lahan signifikan anak-anak pergi ke sekolah,0,0,0,0,0,0,0,0,0,0,0,0,0
496,496,571-3-243,menentukan diagnosis adhd mudah,0,0,1,0,0,1,0,0,0,0,0,0,0
497,497,571-3-285,Dibutuhkan sesi untuk wawancara konseling kejiwaan untuk menentukan diagnosis.,0,0,0,0,1,0,0,0,0,0,0,0,0
498,498,570-3-0,"Halo, Aria./ Terima kasih.",0,0,0,0,0,0,0,1,0,0,0,0,0
499,499,569-3-0,"Selamat siang, Dokter, usiamu telah memasuki sekolahmu.",1,1,0,1,0,0,0,1,0,0,0,0,0
500,500,569-3-149,Belajar klasik itu menarik. dia pikir lebih mungkin untuk melihatnya pergi duduk.,0,0,0,1,0,0,0,0,0,0,0,0,0
501,501,569-3-271,Belajar. / Kedua gurunya sedang belajar.,0,0,0,0,0,0,0,0,0,0,0,0,0
502,502,569-3-365,Dok adhd anak,1,0,1,0,0,0,1,0,0,0,0,0,0
503,503,569-3-401,penanganan dok anak,0,0,1,0,0,0,1,0,0,0,0,0,0
504,504,569-3-452,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
505,505,568-3-0,deskripsi anak adhd,1,0,1,0,0,0,0,0,0,0,0,0,0
506,506,567-3-0,Kuharap itu sepadan.,0,0,0,0,0,0,0,0,0,0,0,1,0
507,507,566-3-0,anak terkait dengan tindakan kekerasan,1,0,0,1,0,0,0,0,0,0,0,0,0
508,508,566-3-53,lihat salinan anak itu pukul dia ya seperti anak di rumah ini jaga baik-baik,1,0,0,0,0,0,0,0,1,0,0,0,0
509,509,566-3-243,"Ya, itulah yang ini adalah tentang.",0,0,0,0,0,0,0,0,0,0,0,0,0
510,510,566-3-273,solusi untuk stimulasi contoh anak,1,0,0,0,1,0,0,0,0,0,0,0,0
511,511,566-3-356,Dia punya rasa bagaimana menyentuh saudaranya.,1,0,0,0,1,0,0,0,0,1,0,0,0
512,512,566-3-533,Mencoba untuk bertindak seperti anak kecil berkonsultasi dengan psikolog.,1,0,0,0,1,0,0,0,0,0,0,0,0
513,513,566-3-639,Pemeriksaan psikolog menilai tanda adhd anak,1,0,1,0,0,1,0,0,0,0,0,0,0
514,514,565-3-0,hentikan tvdgetboy,1,0,0,0,1,0,0,0,0,0,0,0,0
515,515,565-3-65,suami rumah bahasa anak-anak anggota keluarga,0,0,0,0,1,0,0,0,0,0,0,0,0
516,516,565-3-176,diduga komunikasi anak yang aktif,1,0,0,0,1,0,0,0,0,0,0,0,0
517,517,565-3-236,Kalimat itu berbicara.,0,0,0,0,1,0,0,0,0,0,0,0,0
518,518,565-3-291,sama-sama ngomong baca buku cerita anak-anak,1,0,0,0,1,0,0,0,0,0,0,0,0
519,519,565-3-356,meningkatkan kosakata anak,1,0,0,0,0,1,0,0,0,0,0,0,0
520,520,565-3-413,Lupakan anak memuji hukuman anak,1,0,0,0,1,0,0,0,0,0,0,0,1
521,521,565-3-535,"tegurlah anak - anak yang berupaya membuat nada, minta anak berbicara dengan nada lembut.",1,0,0,0,1,0,0,0,0,0,0,0,1
522,522,565-3-718,marah pada anak-anak yang trauma berbicara tentang penyebab keterlambatan perkembangan pidato anak,1,0,0,0,1,1,0,0,0,0,0,0,0
523,523,564-3-0,Mengapa Anda tidak mengambil anak berkonsultasi dokter anak karena suatu alasan?,1,0,0,0,1,1,0,0,0,0,0,0,0
524,524,563-3-3,"Setiap hari, orang tua menggunakan bahasa anak dengan cara yang salah berkomunikasi, dan terbiasa dengan peralatan TV.",0,0,0,0,0,0,0,0,1,0,0,0,0
525,525,562-3-3,autisme,0,0,1,0,0,0,0,0,0,0,0,0,0
526,526,561-3-3,adhd perhatian spesifik gangguan hiperaktivitas,0,0,1,0,0,0,0,0,0,0,0,0,0
527,527,560-3-3,Rongga mulut yang cacat lidah bibir gigi langit,0,0,0,0,0,0,0,0,1,0,0,0,0
528,528,559-3-3,Gangguan pendengaran,0,0,0,0,0,0,0,0,1,0,0,0,0
529,529,558-3-3,gangguan bahasa,0,0,0,0,0,0,0,0,1,0,0,0,0
530,530,557-3-3,gangguan saraf otak pusat berbicara penyakit motorik oral cerebral lumpuh,0,0,0,0,0,0,0,0,1,0,0,0,0
531,531,556-3-0,Penundaan dalam pengembangan anak dicari untuk penyebabnya,1,0,0,0,1,0,0,0,0,0,0,0,0
532,532,556-3-75,Menghadapi penyebab keterlambatan,0,0,0,0,0,1,0,0,0,0,0,0,0
533,533,556-3-176,Karena keterlambatan dalam pembicaraan anak.,1,0,0,0,0,0,0,0,0,0,0,0,0
534,534,555-3-0,"Terima kasih, Dr. Com.",0,0,0,0,0,0,0,1,0,0,0,0,0
535,535,554-3-0,Hari Doc Lilys memiliki balita dia berbicara seperti dia masih kecil dia adalah bayi berusia satu bulan,1,1,0,1,0,0,1,1,1,0,0,0,0
536,536,553-3-0,Mendidik anak-anak berbicara seperti memukul,1,0,0,1,0,0,1,0,0,0,0,0,0
537,537,552-3-0,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
538,538,551-3-0,informasi,0,0,0,0,0,0,0,0,0,0,0,1,0
539,539,550-3-0,mengevaluasi kebiasaan anak - anak membatasi kebiasaan televisi monoton,1,0,0,0,0,0,0,0,0,0,0,0,0
540,540,550-3-123,Anak-anak menemukan pengalaman tumbuh dewasa.,1,0,0,0,1,1,0,0,0,0,0,0,0
541,541,549-3-0,Aku takut menumbuhkan bunga anak evaluasi optimal berkonsultasi langsung dengan dokter anak.,1,0,0,0,1,1,0,0,0,0,0,0,0
542,542,549-3-212,Seorang dokter yang terkait dengan perilaku seorang anak,1,0,0,0,1,0,0,0,0,0,0,0,0
543,543,549-3-295,Hasil evaluasi anak sang dokter adalah indikasi yang masuk akal tentang kekhawatiran.,1,0,0,0,0,0,0,0,0,0,0,0,0
544,544,549-3-433,"Para dokter yang ditemukan terkait dengan risiko berkembangnya bunga anak, dokter anak-anak mengawasi evaluasi periodik si anak.",1,0,0,0,0,1,0,0,0,1,0,0,0
545,545,549-3-606,Terus dengan rencana dokter perawatan untuk mendukung pertumbuhan sosialisasi anak-anak,1,0,0,0,1,0,0,0,0,0,0,0,0
546,546,548-3-0,Memampilkan perilaku televisi,0,0,0,1,0,0,0,0,0,0,0,0,0
547,547,547-3-0,Perkembangan otot optimal dari anak yang duduk jarang tampil,1,0,0,1,0,0,0,0,1,0,0,0,0
548,548,546-3-0,"Sangat mudah untuk menangis, TV dilarang untuk tidur.",0,0,0,1,0,0,0,0,0,0,0,0,0
549,549,545-3-0,Anak - anak mudah takut bertemu dengan orang yang jarang bersosialisasi,0,0,0,1,0,0,0,0,1,0,0,0,0
550,550,544-3-0,alat bantu anak-anak mengganggu acara TV anak-anak berbicara memainkan peran orang tua keluarga,1,0,0,1,0,0,0,0,1,0,0,0,0
551,551,543-3-0,Anak laki-laki suka TV TV menyebabkan adhd,0,0,1,0,0,0,0,0,0,0,0,0,0
552,552,543-3-102,adhd adalah karena gangguan saraf pusat otak anak,1,0,1,0,0,0,0,0,1,0,0,0,0
553,553,543-3-196,"Anak-anak digunakan untuk bermain TV lingkungan, mempertaruhkan gangguan komunikasi, keluarga dari orang-orang di sekitar mereka.",1,0,1,0,0,0,0,0,1,0,0,0,0
554,554,543-3-373,Contoh,0,0,0,0,0,0,0,0,0,0,0,0,0
555,555,542-3-0,Keracunan anak,1,0,0,0,0,0,0,0,1,0,0,0,0
556,556,541-3-0,"penggunaan narkotika, alkohol, psikotropika, kecanduan zat alkohol merokok kehamilan",0,0,0,0,0,0,0,0,1,0,0,0,0
557,557,540-3-0,pusat gangguan sistem saraf,0,0,0,0,0,0,0,0,1,0,0,0,0
558,558,539-3-0,lahir,0,0,0,0,0,0,0,0,1,0,0,0,0
559,559,538-3-0,faktor genetik,0,0,0,0,0,0,0,0,1,0,0,0,0
560,560,537-3-0,adhd menyebabkan,0,0,1,0,0,0,0,0,0,0,0,0,0
561,561,536-3-0,spesialis regular child tanda evaluasi langsung,0,0,0,0,1,0,0,0,0,0,0,0,0
562,562,535-3-0,tugas selesai,0,0,0,1,0,0,0,0,0,0,0,0,0
563,563,534-3-0,fokus,0,0,0,1,0,0,0,0,0,0,0,0,0
564,564,533-3-0,memindahkan konstanta,0,0,0,1,0,0,0,0,0,0,0,0,0
565,565,532-3-0,Mainkan dengan mainan,0,0,0,1,0,0,0,0,0,0,0,0,0
566,566,531-3-0,Suara mengganggu,0,0,0,1,0,0,0,0,0,0,0,0,0
567,567,530-3-0,"Duduk tenang, makan, baca buku.",0,0,0,1,0,0,0,0,0,0,0,0,0
568,568,529-3-0,Anak itu menggeliat.,1,0,0,1,0,0,0,0,0,0,0,0,0
569,569,528-3-0,"Maafkan aku, aku sangat gugup, nak.",1,0,0,1,0,0,0,0,0,0,0,0,0
570,570,527-3-0,dhd anak laki-laki tua tvdalh,1,1,1,0,0,0,0,0,0,0,0,0,0
571,571,527-3-134,Perhatian Adhd kurang memadai gangguan hiperactivitu memicu anak-anak mengalami kesulitan fokus pada perilaku impulsif hiperaktif mereka. kondisi mempengaruhi hubungan sosial anak dengan prestasi sekolah.,1,0,1,1,0,0,0,0,0,0,0,0,0
572,572,527-3-442,Pasien Adhd mengalami gejala usia seorang anak,0,1,1,0,0,0,0,0,0,0,0,0,0
573,573,527-3-562,"Gejala - gejala usia lanjut seorang anak sulit untuk dijelaskan, dan perlu dievaluasi tentang gangguan anak.",1,1,1,0,1,1,0,0,0,0,0,0,1
574,574,527-3-739,gejala anak - anak usia sekolah,1,1,0,0,0,0,0,0,0,0,0,0,1
575,575,526-3-0,"Terima kasih, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
576,576,525-3-0,"Halo, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
577,577,524-3-0,Imunisasi masukan dokter yang berkaitan dengan takut menonton TV menyebabkan anak - anak mengganggu usia anak - anak mereka,1,1,1,0,0,0,1,0,0,0,0,0,0
578,578,523-3-0,"Halo, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
579,579,522-3-0,Menonton TV anak laki-laki tua menyebabkan adhd,1,1,1,0,0,0,1,0,0,0,0,0,0
580,580,521-3-0,Tolong bantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
581,581,520-3-0,Keraguan mendapatkan seorang anak diperiksa oleh dokter anak di dekatnya.,1,0,0,0,0,0,0,0,0,0,0,0,0
582,582,520-3-103,deteksi gejala samar,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,520-3-179,Pemberian yang dilakukan pada saat ini mendatangkan perubahan besar pada perkembangan seorang anak,0,0,0,0,1,1,0,0,0,0,0,0,0
584,584,519-3-0,Evaluasi simptom memonitor anak pengembangan rutin,1,0,0,0,1,0,0,0,0,0,0,0,0
585,585,519-3-119,"Karena gangguan perawatan anak, orang dewasa memiliki efek memicu lingkungan antisosial di sekitar mereka.",1,0,0,0,0,0,0,0,0,0,0,0,0
586,586,518-3-0,Evaluasi yang cermat tentang kondisi sang anak,0,0,0,0,1,1,0,0,0,0,0,0,0
587,587,518-3-73,Gangguan terdeteksi dengan cepat terapi pengembangan anak dipulihkan optimal,1,0,0,0,0,1,0,0,0,1,0,0,0
588,588,517-3-0,Anak ini memiliki kecenderungan terhadap kelainan perilaku adhd gangguan evaluasi langsung spesialis pediatrikia memiliki keahlian untuk menumbuhkan bunga anak.,1,0,1,0,1,1,0,0,0,0,0,0,0
589,589,516-3-0,Adhd gejala. bayi anak-anak sulit untuk makan. sulit untuk tetap diam.,0,0,1,1,0,0,0,0,0,0,0,0,1
590,590,516-3-143,"membesarkan anak - anak yang lebih tua cenderung bersikap dingin, sulit untuk berkonsentrasi, mudah menjadi resah.",1,0,0,1,0,0,0,0,0,0,0,0,0
591,591,515-3-0,perhatian adhd spesifik gangguan hiperaktivitas kesalahan perkembangan anak gangguan,1,0,1,0,0,0,0,0,0,0,0,0,0
592,592,515-3-103,sebagai nama gangguannya menyebabkan anak itu menjadi tidak disukai perilakunya menjadi lebih aktif,1,0,0,1,0,0,0,0,0,0,0,0,0
593,593,515-3-261,Addhd gangguan kejiwaan adalah penyebab kompleks,0,0,1,0,0,0,0,0,0,0,0,0,0
594,594,515-3-376,Ketidaknormalan sering dialami oleh anak-anak di bawah,1,1,0,0,0,0,0,0,0,0,0,0,0
595,595,514-3-0,"Terima kasih, layanan konsultasi dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
596,596,513-3-0,Halo.,0,0,0,0,0,0,0,1,0,0,0,0,0
597,597,512-3-0,"Selamat malam, Dok, anak-anak berusia tiga bulan, anak hiperaktif yang impulsif.",1,1,1,1,0,0,0,1,0,0,0,0,1
598,598,512-3-169,"Berdiri tegak, goyangkan, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak.",0,0,1,1,0,0,1,0,0,0,0,0,0
599,599,512-3-475,"Dokter bingung./ Terima kasih, Dok.",0,0,0,0,0,0,0,0,0,0,0,1,0
600,600,511-3-0,Anak-anak usia menderita gejala adhd.,1,1,1,0,0,0,1,0,0,0,0,0,0
601,601,510-3-0,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
602,602,509-3-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
603,603,508-3-0,informasi,0,0,0,0,0,0,0,0,0,0,0,1,0
604,604,507-3-0,Pemeriksaan seorang dokter seawal kemampuan bahasa seorang anak.,0,0,0,0,1,0,0,0,0,0,0,0,0
605,605,507-3-118,Terapi medis yang biasanya mengurangi keefektifan usia sekolah,1,0,0,0,0,0,0,0,0,0,0,0,0
606,606,507-3-277,ubah anak berkonsultasi dengan dokter anak dengan penanganan bantuan,1,0,0,0,1,1,0,0,0,0,0,0,0
607,607,506-3-0,membaca buku cerita menceritakan sebuah buku dongeng dengan gambar yang menarik menarik menggambarkan keterlambatan yang salah pada seorang anak.,1,0,0,0,1,1,0,0,0,0,0,0,0
608,608,506-3-217,"Meningkatkan kekuatan imajinasi menambah kosa kata anak, dongeng menambah kualitas menjadi orangtua.",1,0,0,0,0,1,0,0,0,0,0,0,0
609,609,505-3-0,belajar menyanyi menciptakan suasana bernyanyi sebagai santai sebagai lagu anak memiliki lagu sederhana,0,0,0,0,1,0,0,0,0,0,0,0,0
610,610,505-3-149,Tarian anak itu menarik.,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,504-3-0,Menghasut pembicara yang salah efektif dalam mengatasi keterlambatan seorang anak,0,0,0,0,1,1,0,0,0,0,0,0,0
612,612,503-3-0,membanding - bandingkan keterlambatan bicara anak menangani penundaan perangkap pada anak,1,0,0,0,0,0,0,0,0,0,0,0,0
613,613,502-3-0,Anak-anak autisme menderita kelainan pola pola perilaku komunikasi.,1,0,1,1,0,0,0,0,0,0,0,0,0
614,614,502-3-223,"Itu membuatnya sedih, stres, stres yang menyedihkan.",1,0,1,1,1,0,0,0,0,0,0,0,0
615,615,502-3-376,"Pengobatannya mengurangi kesulitan komunikasi, penyakitnya mempelajari kemampuannya untuk memiliki pengobatan positif untuk autisme.",0,0,1,0,0,1,0,0,0,0,0,0,0
616,616,502-3-628,Sebuah metode terapi membantu seorang anak meningkatkan kesanggupannya untuk berkomunikasi dengan interaksi belajar,0,0,0,0,1,1,0,0,0,0,0,0,0
617,617,501-3-0,"Sulit untuk memahami perasaan orang, mengekspresikan perasaan mereka.",0,0,0,1,0,0,0,0,0,0,0,0,0
618,618,500-3-0,pengulangan frasa,0,0,0,1,0,0,0,0,0,0,0,0,0
619,619,499-3-0,Sulit untuk membuat orang berbicara.,0,0,0,1,0,0,0,0,0,0,0,0,0
620,620,498-3-0,"Dia terlambat, dia terlambat.",0,0,0,1,0,0,0,0,0,0,0,0,0
621,621,497-3-0,hindari kontak mata,0,0,0,1,0,0,0,0,0,0,0,0,0
622,622,496-3-0,Berbicara tentang nada suara robot.,0,0,0,1,0,0,0,0,0,0,0,0,0
623,623,495-3-0,merespons panggilan,0,0,0,1,0,0,0,0,0,0,0,0,0
624,624,494-3-0,♫ Jabbering mengoceh humm cooing baby ♫,0,0,0,1,0,0,0,0,0,0,0,0,1
625,625,493-3-0,Gejala autisme muncul pada berbagai anak.,0,0,1,0,0,0,0,0,0,0,0,0,0
626,626,493-3-52,Integrasi kemampuannya untuk berinteraksi dalam komunikasi orang-orang,0,0,0,1,0,0,0,0,0,0,0,0,0
627,627,492-3-0,tanda-tanda seorang anak autis kontak mata bayi jarang. responsif. namanya disebut.,0,1,1,1,0,0,0,0,0,0,0,0,0
628,628,492-3-214,Gejala autisme anak-anak mencapai usia autisme atau gangguan spektrum autitis gangguan perkembangan asd menyebabkan kemampuan komunikasi anak-anak terganggu,1,1,1,1,0,0,0,0,0,0,0,0,0
629,629,492-3-467,Penyebab autisme,0,0,1,0,0,0,0,0,0,0,0,0,0
630,630,491-3-0,"Tundaan bicara autistik dapat dimengerti, menunda bicara atau menunda berbicara, rangsangan anak dengan mudah mendeteksi penundaan adalah membandingkan kemampuan anak - anak pada usia mereka.",1,0,1,0,0,0,0,0,0,0,0,0,0
631,631,491-3-334,"Tapi itu adalah permainan baru, usia standar anak, usia anak memiliki usia anak.",1,1,0,0,0,0,0,0,0,0,0,0,0
632,632,491-3-662,membantu orang tua mengakui fase berbicara anak memiliki tabel usia berbicara Musti cooing anak belum cooing sospeeech penundaantuh,1,1,0,0,0,0,0,0,0,0,0,0,0
633,633,491-3-871,Kebanyakan orang tua hanya setelah usia seorang anak membandingkan tetangga dari usia anak sendiri.,1,0,0,0,0,0,0,0,0,0,0,0,0
634,634,491-3-1021,Bicarakan bagan pengembangan pidato usia,0,1,0,0,0,0,0,0,0,0,0,0,0
635,635,491-3-1119,merespons faseoting orangtua anak-anak mummuing,1,0,0,0,0,0,0,0,0,0,0,0,0
636,636,491-3-1297,Tahap imitasi usia seorang anak berarti usia anak memanggil ayah.,1,1,0,0,0,0,0,0,0,0,0,0,0
637,637,491-3-1494,anak-anak perkembangan suku hari anak-anak terus bertambah umur,1,1,0,0,0,0,0,0,0,0,0,0,0
638,638,491-3-1650,The kosa kata tumbuh lebih tua,0,1,0,0,0,0,0,0,0,0,0,0,0
639,639,491-3-1772,Fase anak-anak memahami apa yang anak-anak katakan.,1,1,0,0,0,0,0,0,0,0,0,0,0
640,640,491-3-1966,usia anak-anak mengalami penundaan,1,1,1,0,0,0,0,0,0,0,0,0,0
641,641,491-3-2070,Ibu,0,0,0,0,0,0,0,0,0,0,0,0,0
642,642,490-3-0,"Terima kasih, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
643,643,489-3-0,"Halo, Elya.",0,0,0,0,0,0,0,1,0,0,0,0,0
644,644,488-3-0,"Selamat siang, dok.",0,0,0,0,0,0,0,1,0,0,0,0,0
645,645,488-3-11,"Anak bingung dari keterlambatan autis./ Ya, Dok.",1,0,1,0,0,0,1,0,0,0,0,0,0
646,646,488-3-79,komunikasi non-verbal,0,0,0,0,0,0,0,0,0,0,0,0,0
647,647,488-3-137,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
648,648,487-3-0,Perbedaan anak-anak yang terlambat dalam berbicara autisme.,1,0,1,1,0,0,0,0,0,0,0,0,0
649,649,486-3-0,memperkaya pemahaman membaca artikel adhd,0,0,1,0,0,0,0,0,0,0,0,0,0
650,650,486-3-67,informasi,0,0,0,0,0,0,0,0,0,0,0,1,0
651,651,486-3-97,"Tenang, tenang, tenang.",0,0,0,0,0,0,0,0,0,0,0,1,0
652,652,486-3-129,Kuharap itu sepadan.,0,0,0,0,0,0,0,0,0,0,0,1,0
653,653,485-3-0,Sayang sekali bahwa batas akses adalah penilaian langsung dari anak addhd tersebut.,1,0,1,0,0,0,0,0,0,0,0,0,0
654,654,485-3-144,Seorang anak dengan gejala diarahkan kecurigaan adhd menyarankan berkonsultasi dengan dokter yang berspesialisasi dalam psikiatri.,1,0,1,0,1,0,0,0,0,0,0,0,0
655,655,485-3-322,Masalah keluarga adalah masalah perilaku anak dan anamenesis.,0,0,0,0,0,1,0,0,0,0,0,0,0
656,656,485-3-487,Pemeriksaan kandungan fisi komprehensif sesuai dengan indikasi yang ditemukan,0,0,0,0,1,0,0,0,0,0,0,0,0
657,657,485-3-610,Adhd pengobatan dokter pendekatan pendidikan pendekatan perilaku obat-addict,0,0,1,0,0,1,0,0,0,0,1,0,0
