,id,text,Pasien,Usia pasien,Penyakit,Gejala,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Waktu
707,372-3-0,Jangan memberikan gadget anak-anak terlalu dini,1,0,0,0,0,0,0,0,0,0,1,0,0
708,371-3-0,Perusahaan seorang anak aktif sesuai dengan kebutuhan seorang anak seusianya.,1,0,0,0,0,0,0,0,0,0,0,0,0
709,370-3-0,"Bantu anak itu tetap tenang, mengajarinya untuk mengelola emosinya dengan baik, jangan biarkan dia takut / khawatir terlalu",0,0,0,1,0,0,0,0,0,0,0,0,0
710,369-3-0,Membantu menyiapkan waktu tidur dan membangunkan seorang anak biasa sesuai dengan kebutuhan seorang anak seusianya,1,0,0,0,1,1,0,0,0,0,0,0,0
711,368-3-0,"Tunjukkan anak Anda sesama manusia, yang tidak melakukan hal yang sama, dan dia akan melakukan hal yang sama.",1,0,0,0,0,0,0,0,0,0,0,0,0
712,367-3-0,Biarkan anak Anda tahu bahwa gerakan yang ia lakukan tidak berguna dan dapat mengganggu jika dilakukan terus-menerus tanpa kendali,1,0,0,0,1,1,0,0,0,0,0,0,0
713,366-3-0,"Kondisi anak Anda mungkin berbahaya, dan mungkin tidak.",1,0,0,0,0,0,0,0,0,0,0,0,0
714,366-3-65,"Beberapa di antaranya membutuhkan perawatan lebih lanjut dari para dokter, dan yang lain - lain tidak.",0,0,0,0,0,0,0,0,0,0,0,0,0
715,366-3-159,"Idealnya, menentukan bahaya atau tidak membahayakan kondisi ini dan perawatan macam apa yang perlu dilakukan oleh pribadi yang melibatkan pemeriksaan dokter.",0,0,0,0,1,1,0,0,0,0,0,0,0
716,366-3-346,"Hanya saja, mengingat COVID-19 saat ini menyebar luas, pemeriksaan dokter untuk kasus non-darurat harus ditunda, untuk kebaikan Anda sendiri dan anak Anda sendiri.",1,0,0,0,0,0,0,0,0,0,0,0,0
717,366-3-539,"Oleh karena itu, Anda tidak harus panik dulu... sehingga Anda bisa mendapatkan lebih baik, Anda dapat melakukannya pertama:",1,0,0,0,0,0,0,0,0,0,0,0,0
718,365-3-0,"Selain itu, kondisi yang dialami anak Anda mungkin juga timbul karena penyebab - penyebab lain, misalnya sindrom Tourette, gangguan saraf saraf, nutrisi neurotropik,ADHD (kekurangan kurangnya hiperaktif gangguan), gangguan kelenjar parathythroid, infeksi kulit pasca-luka di sekitar wajah, pencurian, dan sebagainya.",1,0,1,0,0,0,0,0,1,0,0,0,0
719,364-3-0,"Gerakan yang berlebihan di satu sisi di sekitar mata, hidung, ke bibir si anak dapat disebabkan oleh gangguan tic.",0,0,1,1,0,0,0,0,0,0,0,0,0
720,364-3-136,"Gangguan ini terjadi sewaktu otot - otot di sekitar wajah mengalami kejang - kejang, sehingga bergerak dengan sadar tetapi sulit dikendalikan (gerakan yang tidak disengaja).",0,0,0,1,0,0,0,0,1,0,0,0,0
721,364-3-299,"Lebih dari orang dewasa, anak - anak lebih rentan terhadap gangguan ini.",1,0,0,0,0,0,0,0,0,0,0,0,0
722,364-3-377,"Secara epidemiologi, lebih umum bagi anak laki-laki untuk mengalami.",0,0,1,0,0,0,0,0,0,0,0,0,0
723,364-3-521,"Hanya saja banyak ahli percaya bahwa kondisi ini muncul di bawah stres, gangguan tidur, serta efek samping obat-obatan tertentu (misalnya untuk mengendalikan gejala hiperaktif pada seorang anak).",1,0,1,0,0,0,0,0,1,0,0,0,0
724,363-3-0,Terima kasih sudah bertanya.,0,0,0,0,0,0,0,1,0,0,0,0,0
725,362-3-0,"Alo Khya,",0,0,0,0,0,0,0,1,0,0,0,0,0
726,361-3-0,Wajahnya terlihat berkedut atau berkedut di sebelah kanan dari hidung ke bibirnya.,0,0,0,1,0,0,0,0,0,0,0,0,1
727,361-3-122,"Dia tampak seperti gatal di wajahnya, tapi gerakannya semakin sering.",0,0,0,1,0,0,0,0,0,0,0,0,0
728,360-3-0,Aku punya anak laki-laki 4 tahun.,1,1,0,0,0,0,0,0,0,0,0,0,0
729,359-3-0,Assalamu'alaikum wr wb.,0,0,0,0,0,0,0,1,0,0,0,0,0
730,358-3-0,Gerakan berlebihan di daerah wajah anak,1,0,0,1,0,0,0,0,0,0,1,0,0
731,357-3-0,Mari kita berharap itu membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
732,356-3-0,"Disarankan agar Anda memeriksa anak Anda dengan dokter atau dokter anak sewaktu Anda mendapati bahwa anak Anda terpukul berat, atau Anda membuatnya terluka, muntah, sakit kepala yang parah, rewel berlebihan, dan mengalami keluhan yang lebih parah.",1,0,0,1,1,0,0,0,0,0,0,0,0
733,356-3-271,"Anak - anak juga perlu bersikap tidak normal dalam perkembangan mereka, seperti sulit diajak bicara, tidak dapat berinteraksi dengan rekan - rekan kerja yang berbahaya, tidak berfokus pada kegiatan, dan sebagainya.",1,0,0,1,0,0,0,0,0,0,0,0,0
734,355-3-0,"Sebagai contoh, letakkan barang - barang di sekitar anak itu juga agar aman, dengan melapisi perabot tumpul dengan busa khusus, menyingkirkan benda - benda berbahaya dari jangkauan sang anak, mengikat perabot agar tidak jatuh ke atas anak, dan seterusnya.",1,0,0,0,0,0,0,0,0,0,0,0,0
735,354-3-0,Jangan memberikan anak-anak gadget atau kacamata yang tidak sesuai usia mereka,1,0,0,0,0,0,0,0,0,0,0,0,0
736,353-3-0,"Perusahaan seorang anak aktif, sesuai dengan usianya",1,0,0,0,0,0,0,0,0,0,0,0,0
737,352-3-0,Berupayalah untuk tidak membiarkan anak itu bermain sendirian tanpa pengawasan orang dewasa.,1,0,0,0,0,0,0,0,0,0,0,0,0
738,351-3-0,"Mintalah seorang anak untuk berbicara dalam bahasa yang mudah dimengerti, menjelaskan kepadanya bahayanya mengulangi tindakan - tindakan tersebut, menjadi pendengar yang baik, mengajarnya cara berkomunikasi sewaktu ia menginginkan sesuatu",1,0,0,0,1,1,0,0,0,0,0,0,0
739,350-3-0,"Saran kami adalah, jangan panik dulu.",0,0,0,0,0,0,0,0,0,0,0,0,0
740,350-3-36,Anda dapat menganalisis kondisi anak Anda dengan:,1,0,0,0,0,0,0,0,0,0,0,0,0
741,349-3-0,"Karena rasa ingin tahunya yang sangat besar, banyak anak melakukan tindakan yang tidak biasa, bahkan cenderung berbahaya bagi mereka, termasuk membenturkan kepala mereka pada benda - benda seperti yang sering dialami anak - anak Anda.",1,0,0,1,0,0,0,0,1,0,0,0,0
742,349-3-245,"Selain itu, bisa jadi anak - anak membenturkan kepala mereka dalam protes sewaktu hasrat mereka tidak terpenuhi.",1,0,1,0,0,0,0,0,0,0,0,0,0
743,349-3-359,"Sering kali, asalkan dampaknya tidak terlalu parah, dampaknya tidak berbahaya.",0,0,0,0,0,0,0,0,0,0,0,0,0
744,349-3-441,"Di pihak lain, jika dampaknya cukup keras atau melibatkan sisi tajam benda itu, ia dapat memicu efek negatif, seperti luka atau memar pada kulit, sampai perdarahan di otak, retak atau retak, dan kondisi medis lainnya yang lebih serius.",0,0,0,0,0,0,0,0,0,0,0,0,0
745,349-3-710,"Dalam beberapa kasus, tindakan memukul kepala saat pengalaman anak Anda mengacu pada kelainan, misalnya autisme, ADHD, dan sebagainya.",1,0,1,1,0,0,0,0,0,0,0,0,0
746,348-3-0,Terima kasih sudah bertanya.,0,0,0,0,0,0,0,1,0,0,0,0,0
747,347-3-0,"Alo Anisah,",0,0,0,0,0,0,0,1,0,0,0,0,0
748,346-3-0,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
749,345-3-0,"Kadang-kadang anak saya suka memukul kepalanya ke dinding, tidak terlalu keras meskipun Doc perlahan-lahan menabrak itu.",1,0,0,1,0,0,0,0,0,0,0,0,0
750,345-3-110,"kadang-kadang aku ingin memukul kepalaku sendiri di kepala jika aku peduli padanya selama itu tidak sakit, dia baik-baik saja tapi jika itu terlalu keras dan dia terluka, dia akan menangis",0,0,0,1,0,0,0,0,0,0,0,0,0
751,345-3-278,"Hanya satu hal lagi, terkadang dia suka menggedor mulutnya di lantai atau tubuh orang lain.",0,0,0,0,0,0,0,0,0,0,0,0,0
752,345-3-376,Sekarang anakku berusia 9 bulan.,1,1,0,0,0,0,0,0,0,0,0,0,0
753,345-3-409,"Aku selalu melarang anak-anak untuk melakukan itu, tapi aku juga khawatir itu berbahaya.",0,0,0,0,0,0,0,0,0,0,0,0,0
754,344-3-0,"Selamat siang, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
755,343-3-0,Penyebab bayi sembilan bulan sering membenturkan kepalanya ke dinding,1,1,0,1,0,0,0,0,0,0,0,0,0
756,342-3-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
757,341-3-0,Mengapa tidak memeriksa dokter anak atau dokter anak agar kondisinya dapat dievaluasi dan diurus menurut penyebabnya?,1,0,0,0,1,1,0,0,0,0,0,0,0
758,341-3-205,Kerjakanlah terus kegiatan anak Anda dan setiap hari.,0,0,0,0,1,0,0,0,0,0,0,0,0
759,341-3-277,Buat kegiatan yang sesuai dengan usianya agar dia tidak bosan.,0,0,0,0,0,0,0,0,0,0,0,0,0
760,341-3-340,Jangan memberikan gadget terlalu dini.,0,0,0,0,1,0,0,0,0,0,0,0,0
761,341-3-378,"Selain itu, pastikan bahwa anak Anda selalu diawasi oleh orang dewasa, tidak boleh bermain sendirian.",0,0,0,0,1,0,0,0,0,0,0,0,0
762,340-3-0,Pengobatan Fisioterapis hendaknya tidak mempersulit anak - anak untuk tetap diam.,1,0,0,1,0,0,0,0,0,0,0,0,0
763,340-3-97,Bahkan keheningan anak Anda tidak selalu menunjukkan bahwa anak Anda hiperaktif atau jenius.,1,0,1,0,0,0,0,0,0,0,0,0,0
764,340-3-194,Kesulitan diam dapat semata - mata disebabkan oleh anak Anda yang bosan atau ingin menjelajahi lingkungan sekitarnya.,1,0,0,1,0,0,0,0,0,0,0,0,0
765,340-3-319,"Kesunyian ini mungkin juga menunjukkan bahwa anak Anda merasa tidak nyaman, misalnya karena nyeri, gatal, lapar, dan sebagainya.",1,0,0,1,0,0,0,0,0,0,0,0,0
766,339-3-0,Tortokolis adalah kondisi di mana ton otot leher terganggu sehingga membuat kepala dan leher miring ke satu sisi tubuh.,0,0,1,0,0,0,0,0,0,0,0,0,0
767,339-3-144,"Kondisi ini dapat mengganggu penampilan, memicu rasa sakit, dan membatasi kegiatan pasien.",0,0,0,0,0,0,0,0,0,0,0,0,0
768,339-3-244,"Akan tetapi, penyebabnya dapat disebabkan oleh posisi yang abnormal di dalam rahim, suatu proses kerja keras, cedera, genetika, dan faktor - faktor lain.",0,0,0,0,0,0,0,0,0,0,0,0,0
769,339-3-374,Fisioterapi periodik sering kali dapat membantu mengatasi kondisi ini.,0,0,0,0,0,0,0,0,0,0,0,0,0
770,339-3-441,"Meskipun dalam kasus - kasus yang lebih parah, obat ini dapat juga diberi semacam obat atau modulasi terapi lainnya.",0,0,0,0,0,0,0,0,0,0,0,0,0
771,338-3-0,Terima kasih sudah bertanya.,0,0,0,0,0,0,0,1,0,0,0,0,0
772,337-3-0,"Alo Ibu,",0,0,0,0,0,0,0,1,0,0,0,0,0
773,336-3-0,"Dok anakku berusia 3 bulan 5 bulan, tapi sulit untuk tutup mulut ketika menghadiri acara di luar, adalah bahwa efek terapi fisioterapy?",1,1,1,1,0,0,1,0,0,0,0,0,1
774,335-3-0,Anak-anak menjadi sulit untuk tetap tenang dan hiperaktif ketika mereka berada di kerumunan setelah fisioterapi beracun.,1,0,0,1,0,0,0,0,0,0,0,0,1
775,334-3-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
776,333-3-0,"Jika gejala-gejalanya berlebihan dan tidak masuk akal seperti yang disebutkan di atas, maka mungkin suamimu hanya berkhayal.",0,0,0,0,0,0,0,0,0,0,0,0,0
777,333-3-135,Untuk mengatasi kondisi ini pasti harus dikonfirmasi oleh pemeriksaan lebih lanjut dengan psikiater.,0,0,0,0,1,1,0,0,0,0,0,0,0
778,333-3-263,Anda dapat mencoba untuk mendapatkan suami Anda untuk berkonsultasi dengan psikiater karena dokter perlu melakukan QQ untuk mengetahui kondisinya sebelum menentukan pengobatan lebih lanjut.,0,0,0,0,0,0,0,0,0,0,0,0,0
779,333-3-490,"Namun, jika suami Anda memperlihatkan gejala - gejala berbahaya seperti bunuh diri atau orang lain, segeralah bawa suami Anda ke rumah sakit terdekat.",0,0,0,0,0,0,0,0,0,0,0,0,0
780,332-3-0,Sangat mudah untuk mencurigai orang lain bukanlah gejala ADHD.,0,0,1,0,0,0,0,0,0,0,0,0,0
781,332-3-50,Kondisi ini perlu mencari tahu apakah itu adalah kondisi normal atau apakah itu adalah kepercayaan palsu.,0,0,1,0,0,0,0,0,0,0,0,0,0
782,332-3-178,"Seseorang mudah mencurigai orang lain jika ia kurang percaya kepada orang - orang seperti itu, biasanya karena peristiwa - peristiwa yang tidak menyenangkan di masa lalu, kurangnya komunikasi di antara mereka, atau tentu saja perilaku Anda membuat suami Anda curiga.",0,0,0,0,0,0,0,0,0,0,0,0,0
783,332-3-448,"Selain itu, kondisi ini bisa juga delusional.",0,0,0,0,0,0,0,0,0,0,0,0,0
784,332-3-504,"Delusi adalah kondisi di mana penderita memiliki kepercayaan palsu atau berbeda dengan kenyataan, tetapi si penderita masih percaya akan hal itu.",0,0,0,0,0,0,0,0,0,0,0,0,0
785,332-3-647,"Contoh delusi: Para penderita merasa bahwa orang lain ingin mencelakakan diri sendiri, para penderita merasa bahwa mereka memiliki kuasa yang besar dan identitas yang terkenal, dan si penderita percaya bahwa pasangan itu tidak setia kepadanya tetapi tidak ada bukti yang kuat.",0,0,0,0,0,0,0,0,0,0,0,0,0
786,332-3-960,Kondisi yang Anda bicarakan juga dapat disebabkan oleh waham cemburu ini.,0,0,0,0,0,0,0,0,0,0,0,0,0
787,332-3-1036,Seseorang yang memiliki delusi lebih marah dan dapat mengalami halusinasi.,0,0,0,0,0,0,0,0,0,0,0,0,0
788,332-3-1116,"Penyebab dari delusi diri sendiri adalah, misalnya, stres tinggi, penyalahgunaan narkoba dan alkohol, skizofrenia.",0,0,0,0,0,0,0,0,0,0,0,0,0
789,331-3-0,"Perhatian yang berkurangnya gangguan hiperaktif (ADHD) adalah gangguan kesehatan mental yang menyulitkan seseorang untuk berkonsentrasi, memiliki perilaku impulsif, dan lebih aktif daripada biasanya.",0,0,1,1,0,0,0,0,0,0,0,0,0
790,331-3-219,Gejala ADHD pada anak-anak sama dengan pada orang dewasa.,0,0,1,0,0,0,0,0,0,0,0,0,0
791,331-3-277,"Gejala - gejalanya dapat mencakup tidak dapat berfokus pada suatu hal, mudah teralihkan, sulit mengikuti petunjuk untuk melakukan sesuatu, sering kali tidak terlihat berkonsentrasi untuk diajak bicara, ceroboh, sulit untuk tetap diam (tidak mampu melakukan hal - hal dengan tenang), mempunyai kebiasaan memindahkan bagian - bagian tertentu dari tubuh, sering kali memotong percakapan orang lain.",0,0,0,1,0,0,0,0,0,0,0,0,0
792,330-3-0,"Alo Ek Suswanti, terima kasih atas pertanyaannya.",0,0,0,0,0,0,0,1,0,0,0,0,0
793,329-3-0,"Dokter malam, namaku EK suswanti.",0,0,0,0,0,0,0,1,0,0,0,0,0
794,329-3-33,Saat ini aku sedang dalam proses penyaringan anakku yang berusia empat tahun.,0,1,0,0,0,0,0,0,0,0,0,0,0
795,329-3-104,Aku menduga dia ADHD.,0,0,1,0,0,0,0,0,0,0,0,0,0
796,329-3-126,"Dalam perjalanan menuju proses penyaringan, saya menemukan ada elemen genetik.",0,0,0,0,0,0,0,0,1,0,0,0,0
797,329-3-201,Dan aku sadar suamiku kesulitan fokus.,0,0,0,1,0,0,0,0,0,0,0,0,0
798,329-3-244,Sekarang dia selalu mencurigaiku.,0,0,0,0,0,0,0,0,0,0,0,0,0
799,329-3-281,Marah setiap saat.,0,0,0,1,0,0,0,0,0,0,0,0,0
800,329-3-295,"Doc, seperti apa orang dewasa terlihat dan bagaimana dia sembuh?",0,0,0,0,0,0,1,0,0,0,0,0,0
801,328-3-0,Bagaimana mengatasi gangguan hiperaktif defisit perhatian (ADHD),0,0,1,0,0,0,0,0,0,0,0,0,0
802,327-3-0,"Itu saja, berharap itu membantu, Wassalam.",0,0,0,0,0,0,0,0,0,0,0,1,0
803,326-3-0,"Pilihlah makanan dengan kandungan protein yang tinggi seperti keju, daging, atau telur.",0,0,0,0,1,0,0,0,0,0,1,0,0
804,326-3-83,"Agar karbohidrat terpenuhi sebagai sumber energi, adalah bijaksana untuk memilih karbohidrat yang kompleks seperti gandum, nasi merah, sayur - sayuran, atau buah - buahan.",0,0,0,0,1,0,0,0,0,0,1,0,0
805,326-3-226,"Jenis makanan yang mengandung asam omega tinggi 3 juga baik untuk konsumsi, seperti salmon, tuna, biji, dan sebagainya.",0,0,0,0,0,0,0,0,0,0,1,0,0
806,326-3-366,Jenis biskuit atau cokelat yang tidak dianjurkan.,0,0,0,0,0,0,0,0,0,0,1,0,0
807,326-3-429,"Untuk makanan ringan, kau bisa memetik buah atau kacang.",0,0,0,0,0,0,0,0,0,0,1,0,0
808,325-3-0,Enam.,0,0,0,0,0,0,0,0,0,0,0,0,0
809,325-3-3,Gula,0,0,0,0,0,0,0,0,0,0,1,0,0
810,324-3-0,5.,0,0,0,0,0,0,0,0,0,0,0,0,0
811,324-3-3,Kentang,0,0,0,0,0,0,0,0,0,0,1,0,0
812,323-3-0,4.,0,0,0,0,0,0,0,0,0,0,0,0,0
813,323-3-3,Sayang.,0,0,0,0,0,0,0,0,0,0,1,0,0
814,322-3-0,3.,0,0,0,0,0,0,0,0,0,0,0,0,0
815,322-3-3,Beras,0,0,0,0,0,0,0,0,0,0,1,0,0
816,321-3-0,2.,0,0,0,0,0,0,0,0,0,0,0,0,0
817,321-3-3,Tepung,0,0,0,0,0,0,0,0,0,0,1,0,0
818,320-3-0,1.,0,0,0,0,0,0,0,0,0,0,0,0,0
819,320-3-3,Permen,0,0,0,0,0,0,0,0,0,0,1,0,0
820,319-3-0,Saat ini tidak ada penelitian yang dengan jelas menyatakan bahwa kondisi hiperaktif pada anak-anak secara langsung disebabkan oleh jenis tertentu diet.,1,0,1,0,0,0,0,0,0,0,0,0,0
821,319-3-133,"Tetapi, di bagian kecil masyarakat itu diketahui bahwa jenis makanan tertentu berperan dalam mempengaruhi beberapa gejala anak - anak yang hiperaktif.",1,0,1,0,0,0,0,0,0,0,0,0,0
822,319-3-276,"Berikut ini adalah jenis makanan yang harus dihindari, yaitu:",0,0,0,0,0,0,0,0,0,0,0,0,0
823,318-3-0,"Selamat malam, terima kasih sudah bertanya.",0,0,0,0,0,0,0,1,0,0,0,0,0
824,317-3-0,"Doc, aku ingin menanyakan ini anakku berumur 5 tahun anakku hiperaktif",1,1,1,0,0,0,1,0,0,0,1,0,0
825,316-3-0,Konsumsi makanan untuk anak-anak hiperaktif,1,0,0,1,0,0,0,0,0,0,0,0,0
826,315-3-0,Kuharap itu sepadan.,0,0,0,0,0,0,0,0,0,0,0,1,0
827,314-3-0,Kenali tanda-tanda perubahan suasana hati yang abnormal,0,0,0,0,0,0,0,0,0,0,0,0,0
828,313-3-0,Berikut ini adalah artikel yang berkaitan dengan pertanyaan Anda:,0,0,0,0,0,0,0,0,0,0,0,0,0
829,312-3-0,Adalah bijaksana untuk berkonsultasi langsung dengan dokter sewaktu keluhan yang Anda alami menimbulkan gangguan.,0,0,0,0,1,0,0,0,0,1,0,0,0
830,312-3-120,"Meskipun demikian, Anda juga dapat mencoba menjalani gaya hidup yang sehat, melakukan kegiatan yang positif dan membuat suasana hati seperti buku harian jika perlu untuk mengatasi keluhan Anda.",0,0,0,0,1,1,0,0,0,0,0,0,0
831,311-3-0,"Gangguan mental tertentu seperti ADHD, depresi, gangguan bipolar, gangguan kepribadian atau skizofrenia",0,0,1,0,0,0,0,0,1,0,0,0,0
832,310-3-0,"Misalnya, penyakit timbul dalam penyakit tiroid",0,0,1,0,0,0,0,0,1,0,0,0,0
833,309-3-0,Ketidakseimbangan kimia otak,0,0,0,0,0,0,0,0,1,0,0,0,0
834,308-3-0,Kondisi hormon,0,0,0,0,0,0,0,0,1,0,0,0,0
835,307-3-0,"Secara umum, perubahan suasana hati ini juga disebut suasana hati yang berubah - ubah, suasana hati yang normal kadang - kadang terjadi, tidak menyebabkan gangguan dan biasanya suasana hati berubah - ubah.",0,0,0,1,0,0,0,0,0,0,0,0,0
836,307-3-201,Berikut ini beberapa hal yang dapat mempengaruhi suasana hati:,0,0,0,0,0,0,0,0,0,0,0,0,0
837,306-3-0,Perubahan suasana hati adalah kondisi normal yang terjadi setiap hari dan dapat dipengaruhi oleh banyak hal.,0,0,0,1,0,0,0,0,0,0,0,0,0
838,306-3-112,"Beberapa orang dapat lebih sering mengalami perubahan suasana hati, tetapi jika suasana hati berubah - ubah atau menyebabkan gangguan dalam kehidupan sehari - hari, kemungkinan besar akan membutuhkan perhatian medis karena hal itu dapat dikaitkan dengan kondisi medis seperti gangguan bipolar.",0,0,1,1,0,0,0,0,0,1,0,0,0
839,305-3-0,"Hi Rizkana,",0,0,0,0,0,0,0,1,0,0,0,0,0
840,304-3-0,"Sementara itu, tidak ada orang awam dapat melakukan tentang ADHD karena semua bentuk perawatan harus diberikan oleh profesional.",0,0,1,0,0,0,0,0,1,1,0,0,0
841,304-3-157,"Jadi apa yang penting adalah bersabar, berbagi dan meminta orang tua dengan anak yang memiliki keluhan yang sama, dan tidak kasar kepada anak.",1,0,0,0,1,0,0,0,0,0,0,0,0
842,304-3-312,"Itu saja, mudah-mudahan untuk menjawab pertanyaan Anda.",0,0,0,0,0,0,0,0,0,0,0,1,0
843,303-3-0,"Mengenai pertanyaan Anda, pertama - tama jika Anda menduga bahwa anak Anda mengalami ADHD, pertama - tama harus dipastikan melalui pemeriksaan profesional terhadap psikiater anak atau psikolog anak.",1,0,1,0,1,0,0,0,0,0,0,0,0
844,303-3-185,"Jika itu diagnosisnya, maka psikiater atau psikolog akan menentukan pengobatan terbaik untuk anak Anda.",0,0,0,0,0,1,0,0,0,1,0,0,0
845,303-3-318,"Formulir perawatan dapat diobati dengan konsumsi obat-obatan, serta psikoterapi.",0,0,0,0,1,0,0,0,0,0,1,0,0
846,140-3-0,Cara mengatasi suasana hati yang berubah-ubah/ayunan suasana hati,0,0,0,0,1,0,0,0,0,0,0,0,0
847,139-3-0,Ada paparan racun selama masa kanak-kanak,0,0,0,0,0,0,0,0,1,0,0,0,0
848,138-3-0,Ibu stres selama kehamilan,0,0,0,0,0,0,0,0,1,0,0,0,0
849,137-3-0,Para ibu mengkonsumsi alkohol atau obat tertentu selama kehamilan,0,0,0,0,0,0,0,0,1,0,0,0,0
850,136-3-0,Ibu terinfeksi selama kehamilan,0,0,0,0,0,0,0,0,1,0,0,0,0
851,135-3-0,Kerusakan otak saat masih dalam kandungan,0,0,0,0,0,0,0,0,1,0,0,0,0
852,134-3-0,Sebuah kelainan dalam struktur dan fungsi otak,0,0,0,0,0,0,0,0,1,0,0,0,0
853,133-3-0,Sejarah kelahiran prematur,0,0,0,0,0,0,0,0,1,0,0,0,0
854,131-3-0,"Penyebab kondisi ini masih belum diketahui sampai sekarang, tetapi ada beberapa faktor yang diyakini memiliki dampak, seperti:",0,0,0,0,0,0,0,0,1,0,0,0,0
855,130-3-0,"Selamat siang, terima kasih sudah bertanya pada dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
856,130-3-56,"ADHD atau kurangnya perhatian gangguan hiperaktif adalah gangguan mental di mana seorang anak merasa sulit untuk berfokus pada suatu hal, perhatiannya terbagi, dan perilakunya impulsif dan hiperaktif, dan pengaruhnya dapat terlihat pada tingkat yang buruk di sekolah.",1,0,1,1,0,0,0,0,0,0,0,0,0
857,128-3-0,Penyebab dan cara menangani seorang anak dengan ADHD,1,0,1,0,1,0,0,0,0,0,0,0,0
858,129-3-0,Bagaimana jika anak memiliki ADHD?,1,0,1,0,0,0,1,0,0,0,0,0,0
859,127-3-0,"Sementara itu, ada sedikit yang bisa Anda lakukan, hanya mengawasi kondisinya dan merangsang dia untuk belajar dengan melakukan sesuatu yang dia suka.",0,0,0,0,1,0,0,0,0,0,0,0,0
860,127-3-151,"Itu saja, mudah-mudahan untuk menjawab pertanyaan Anda.",0,0,0,0,0,0,0,0,0,0,0,1,0
861,126-3-0,"Tentu saja, periksalah anak Anda dengan dokter anak sehingga pemeriksaan penuh dapat dilakukan bersama beberapa tes untuk menilai kesanggupannya untuk berkonsentrasi dan kesanggupannya untuk mengatasi problem.",1,0,0,0,1,1,0,0,0,0,0,0,0
862,126-3-209,"Jika dia mampu melakukan semuanya dengan baik, bahkan jika dia aktif, itu bisa normal.",0,0,0,1,1,1,0,0,0,0,0,0,0
863,126-3-308,Pemeriksaan ini penting karena aktivasi anak - anak dan kesulitan fokus sangatlah subjektif dan sulit untuk dinilai.,0,0,0,0,0,0,0,0,0,0,0,0,0
864,126-3-439,"Dengan memeriksa dengan dokter anak, penilaiannya dapat lebih objektif, dan itu dapat ditangani dengan lebih tepat.",0,0,0,0,1,1,0,0,0,0,0,0,0
865,125-3-0,"Jadi dalam kasus anak Anda, kondisinya yang cenderung aktif dan sulit untuk difokuskan, ini bisa menjadi sesuatu yang normal dan mungkin tidak.",0,0,0,1,0,0,0,0,0,0,0,0,0
866,125-3-142,"Jika ia normal, ia mungkin bahagia, energinya tinggi, atau ia senang dengan satu atau lain cara.",0,0,0,0,0,0,0,0,0,0,0,0,0
867,125-3-268,"Jika itu tidak normal, maka itu bisa karena memiliki ADHD, autisme atau beberapa bentuk lain gangguan.",0,0,1,0,0,0,0,0,0,0,0,0,0
868,124-3-0,"Selamat siang, terima kasih sudah bertanya pada dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
869,124-3-57,Seorang anak yang aktif atau pendiam tidak ada hubungannya dengan apakah ia menggunakan belahan kiri atau kanan lebih dominan.,1,0,0,1,0,0,0,0,0,0,0,0,0
870,124-3-182,"Secara umum dominanitas otak ditampilkan dengan keterampilannya, apakah itu lebih suka seni atau logika, dan karena tidak dapat diketahui secara langsung, kita harus selalu memfasilitasi anak kita dengan keterampilan apapun agar dia bisa memilih.",1,0,0,0,0,0,0,0,0,0,0,0,0
871,123-3-0,"selamat siang, dok anakku cenderung aktif dan sulit untuk fokus apakah itu karena dia anak yg dominan menggunakan otak kanannya?",1,0,0,1,0,0,1,1,0,0,0,0,0
872,123-3-133,Atau apakah ada hubungannya dengan ADHD?,0,0,1,0,0,0,1,0,0,0,0,0,0
873,123-3-167,Dan bagaimana aku tahu itu?,0,0,0,0,0,0,1,0,0,0,0,0,0
874,123-3-204,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
875,122-3-0,"Anak-anak cenderung aktif dan sulit untuk fokus, apakah itu terkait dengan ADHD?",1,0,1,1,0,0,1,0,0,0,0,0,0
876,121-3-0,"Terima kasih, kuharap itu membantu.",0,0,0,0,0,0,0,0,0,0,0,1,0
877,120-3-0,Artikel yang dapat dibaca: Menghadapi Anak - Anak yang Hiperaktif,0,0,0,0,0,0,0,0,0,0,0,0,0
878,119-3-0,Adalah bijaksana untuk meminta keterangan lebih lanjut tentang psikolog anak atau psikiater untuk membantu Anda lebih lanjut.,0,0,0,0,1,1,0,0,0,0,0,0,0
879,118-3-0,- Membuat hubungan keluarga yang sehat.,0,0,0,0,1,0,0,0,0,0,0,0,0
880,117-3-0,- Membuat waktu tidur rutin.,0,0,0,0,1,0,0,0,0,0,0,0,0
881,116-3-0,- Menerapkan disiplin positif.,0,0,0,0,1,0,0,0,0,0,0,0,0
882,116-3-31,Selalu memberikan kasih sayang dengan merespek atau memuji dirinya sewaktu melakukan perbuatan baik.,0,0,0,0,1,0,0,0,0,0,0,0,0
